"","Dim.1","Dim.2","Dim.3","Dim.4"
"3577",-3.71050514249299,-1.37472377000499,-0.340579493680318,1.05749210729892
"3578",-3.32021598937299,-1.38879512830697,-0.394008356852223,1.03652201058578
"3579",-3.19933787141514,-1.39315322869243,-0.41055603790669,1.03002727250809
"3580",-3.64477420272656,1.23212780320898,0.24840639525613,-0.897000885722675
"3581",-3.25448504960656,1.218056444907,0.194977532084225,-0.917970982435813
"3582",-3.13360693164871,1.21369834452154,0.178429851029758,-0.924465720513504
"3583",-3.85884598071033,-0.709339085987645,-0.109902745219585,-1.38113891034325
"3584",-3.46855682759033,-0.723410444289623,-0.16333160839149,-1.40210900705639
"3585",-3.34767870963247,-0.727768544675084,-0.179879289445957,-1.40860374513408
"3586",-3.51835495917589,0.793158573148214,0.082329583826078,1.04727925085928
"3587",-3.12806580605589,0.779087214846236,0.0289007206541728,1.02630915414614
"3588",-3.00718768809804,0.774729114460775,0.0123530395997061,1.01981441606845
"3589",-3.54173874845696,1.07553793632116,0.160971933938677,0.477214603526972
"3590",-3.15144959533695,1.06146657801919,0.107543070766772,0.456244506813834
"3591",-3.0305714773791,1.05710847763373,0.0909953897123051,0.449749768736143
"3592",-3.58844330300625,0.481742397333719,0.042251043106291,0.549634535278622
"3593",-3.19815414988624,0.467671039031741,-0.0111778200656141,0.528664438565484
"3594",-3.07727603192839,0.463312938646279,-0.0277255011200809,0.522169700487793
"3595",-3.54724825421165,0.736015116255751,0.0827762089220122,0.767620145723981
"3596",-3.15695910109165,0.721943757953773,0.0293473457501071,0.746650049010843
"3597",-3.03608098313379,0.717585657568311,0.0127996646956404,0.740155310933152
"3598",-3.83251954297568,-1.33162125682649,-0.270943884665889,-0.420978046894377
"3599",-3.44223038985568,-1.34569261512846,-0.324372747837794,-0.441948143607515
"3600",-3.32135227189783,-1.35005071551393,-0.340920428892261,-0.448442881685206
"3601",-3.73084643805626,-1.39959416785367,-0.0594925408082043,1.12652757374062
"3602",-3.31320624325654,-1.41465163172464,-0.116665640917858,1.10408791533292
"3603",-3.25875120731252,-1.41661493589538,-0.124120295092118,1.10116206571313
"3604",-3.67370350222454,1.17568411118439,0.526151039549013,-0.895829953303228
"3605",-3.25606330742482,1.16062664731343,0.46897793943936,-0.918269611710929
"3606",-3.2016082714808,1.15866334314269,0.461523285265099,-0.921195461330718
"3607",-3.87248166236882,-0.698632493805254,0.176396132808887,-1.27054036066851
"3608",-3.45484146756911,-0.713689957676221,0.119223032699233,-1.29298001907621
"3609",-3.40038643162508,-0.715653261846962,0.111768378524973,-1.295905868696
"3610",-3.55321885664614,0.712518573132988,0.357198101348393,1.00404093893487
"3611",-3.13557866184642,0.697461109262021,0.30002500123874,0.98160128052717
"3612",-3.0811236259024,0.69549780509128,0.292570347064479,0.978675430907382
"3613",-3.50746703111993,1.28576957866208,0.471488722448409,0.9419175414221
"3614",-3.08982683632021,1.27071211479111,0.414315622338756,0.919477883014399
"3615",-3.03537180037619,1.26874881062037,0.406860968164496,0.916552033394611
"3616",-3.61993726793435,0.415966239323825,0.31902051966651,0.530438039748817
"3617",-3.20229707313464,0.400908775452858,0.261847419556857,0.507998381341116
"3618",-3.14784203719062,0.398945471282117,0.254392765382597,0.505072531721328
"3619",-3.57314391575302,0.69157128070366,0.361903223082037,0.791877845349604
"3620",-3.15550372095331,0.676513816832693,0.304730122972383,0.769438186941903
"3621",-3.10104868500929,0.674550512661952,0.297275468798123,0.766512337322115
"3622",-3.85630549445811,-1.35813434414644,0.0114278290169406,-0.390691104707878
"3623",-3.43866529965839,-1.3731918080174,-0.0457452710927128,-0.413130763115579
"3624",-3.38421026371436,-1.37515511218814,-0.0531999252669731,-0.416056612735368
"3625",-3.72041609930568,-1.44543761912264,0.212166273098331,1.16181421942056
"3626",-3.39066948245866,-1.45732619649515,0.167025416038691,1.1440970515443
"3627",-3.34024666670222,-1.45914412430952,0.160122755018633,1.14138785167413
"3628",-3.66318589570381,1.13127839681715,0.798109869728311,-0.861021938111752
"3629",-3.33343927885679,1.11938981944464,0.752969012668671,-0.878739105988015
"3630",-3.28301646310035,1.11757189163027,0.746066351648612,-0.881448305858185
"3631",-3.86368100116495,-0.744962227220642,0.448732060402393,-1.25389001374282
"3632",-3.53393438431793,-0.756850804593154,0.403591203342753,-1.27160718161908
"3633",-3.48351156856149,-0.758668732407523,0.396688542322695,-1.27431638148925
"3634",-3.53918511009141,0.68259346957243,0.630895462573434,1.06500921659717
"3635",-3.2094384932444,0.670704892199917,0.585754605513794,1.0472920487209
"3636",-3.15901567748796,0.668886964385548,0.578851944493736,1.04458284885074
"3637",-3.47647256716135,1.33386090823649,0.755517545027561,1.12053236511044
"3638",-3.14672595031433,1.32197233086398,0.710376687967921,1.10281519723417
"3639",-3.09630313455789,1.32015440304961,0.703474026947863,1.100105997364
"3640",-3.61486143860689,0.349617957354457,0.588400287350302,0.524268975646745
"3641",-3.28511482175987,0.337729379981945,0.543259430290663,0.506551807770481
"3642",-3.23469200600343,0.335911452167576,0.536356769270604,0.503842607900311
"3643",-3.56793479451431,0.631165714658272,0.632633727545418,0.781058771017613
"3644",-3.2381881776673,0.61927713728576,0.587492870485779,0.763341603141348
"3645",-3.18776536191086,0.61745920947139,0.58059020946572,0.760632403271179
"3646",-3.8447624880733,-1.40507832000691,0.28228310242056,-0.341182081764594
"3647",-3.51501587122629,-1.41696689737942,0.23714224536092,-0.358899249640858
"3648",-3.46459305546985,-1.41878482519379,0.230239584340862,-0.361608449511027
"3649",-3.88439237665679,-1.42027080811032,0.467678101191441,1.29520132116971
"3650",-3.61024189626581,-1.43015494044503,0.430148109931812,1.28047131383593
"3651",-3.55874693366593,-1.4320115230933,0.42309867673902,1.27770450789904
"3652",-3.83835567784478,1.11135386029821,1.04832705744273,-0.811968536144691
"3653",-3.5642051974538,1.1014697279635,1.0107970661831,-0.82669854347847
"3654",-3.51271023485392,1.09961314531523,1.00374763299031,-0.829465349415367
"3655",-4.03992306317538,-0.774226757417152,0.697246139987364,-1.20766409505877
"3656",-3.7657725827844,-0.784110889751864,0.659716148727735,-1.22239410239255
"3657",-3.71427762018453,-0.785967472400132,0.652666715534942,-1.22516090832944
"3658",-3.7154779421086,0.654048354912048,0.879605614539155,1.10988622090561
"3659",-3.44132746171763,0.644164222577336,0.842075623279526,1.09515621357184
"3660",-3.38983249911775,0.642307639929068,0.835026190086734,1.09238940763494
"3661",-3.71640634074829,1.03741226723735,0.971377043066057,0.697993915609136
"3662",-3.44225586035731,1.02752813490264,0.933847051806428,0.683263908275357
"3663",-3.39076089775744,1.02567155225437,0.926797618613635,0.680497102338461
"3664",-3.78693981118913,0.333533280752058,0.838027972518941,0.605622909494656
"3665",-3.51278933079815,0.323649148417345,0.800497981259312,0.590892902160877
"3666",-3.46129436819828,0.321792565769077,0.79344854806652,0.58812609622398
"3667",-3.74863060851241,0.5886625434433,0.880161333209292,0.788810601506822
"3668",-3.47448012812143,0.578778411108588,0.842631341949663,0.774080594173043
"3669",-3.42298516552156,0.57692182846032,0.83558190875687,0.771313788236147
"3670",-4.02673065520509,-1.46934235435802,0.525246219865354,-0.325616319459108
"3671",-3.75258017481411,-1.47922648669273,0.487716228605725,-0.340346326792887
"3672",-3.70108521221424,-1.481083069341,0.480666795412933,-0.343113132729783
"3673",-3.16649401961557,-1.53621167312772,0.808089192940928,1.27093415259193
"3674",-2.97614428448809,-1.54307448062379,0.782031153993052,1.26070672935192
"3675",-2.90309576842363,-1.54570814808483,0.772031134421617,1.25678185869031
"3676",-3.12066498012363,0.993043038268609,1.38827465090704,-0.836196324957159
"3677",-2.93031524499615,0.986180230772543,1.36221661195916,-0.846423748197169
"3678",-2.85726672893169,0.983546563311498,1.35221659238773,-0.850348618858773
"3679",-3.32837192280999,-0.920090119558265,1.03361785774782,-1.27519841982312
"3680",-3.1380221876825,-0.926952927054331,1.00755981879994,-1.28542584306313
"3681",-3.06497367161804,-0.929586594515376,0.997559799228505,-1.28935071372473
"3682",-3.00379096999867,0.508638034008091,1.21601915817865,1.0434737383641
"3683",-2.81344123487119,0.501775226512025,1.18996111923077,1.03324631512408
"3684",-2.74039271880672,0.49914155905098,1.17996109965934,1.02932144446248
"3685",-3.01180067048471,0.859323753519444,1.30345197109004,0.582572842869372
"3686",-2.82145093535723,0.852460946023377,1.27739393214217,0.572345419629362
"3687",-2.74840241929277,0.849827278562332,1.26739391257073,0.568420548967758
"3688",-3.07599793205215,0.189093217650666,1.17503517617551,0.529442454597939
"3689",-2.88564819692467,0.1822304101546,1.14897713722764,0.519215031357929
"3690",-2.8125996808602,0.179596742693555,1.1389771176562,0.515290160696325
"3691",-3.030484393851,0.47252567804439,1.22040513681396,0.767660195241142
"3692",-2.84013465872351,0.465662870548324,1.19434709786608,0.757432772001132
"3693",-2.76708614265905,0.463029203087279,1.18434707829464,0.753507901339528
"3694",-3.30852549524269,-1.59454336035818,0.863302207164402,-0.336593468512147
"3695",-3.1181757601152,-1.60140616785424,0.837244168216526,-0.346820891752158
"3696",-3.04512724405074,-1.60403983531529,0.827244148645091,-0.350745762413762
"3697",-3.68076469000516,-1.52644123602088,1.08353444433378,1.36978018135187
"3698",-3.3870904444692,-1.53702927183988,1.04333173576138,1.35400116909438
"3699",-3.34473502391396,-1.53855634040916,1.03753346555237,1.35172542748519
"3700",-3.63584699163131,1.00454045001775,1.66457470808523,-0.749862799283419
"3701",-3.34217274609535,0.99395241419876,1.62437199951283,-0.765641811540912
"3702",-3.29981732554011,0.992425345629471,1.61857372930382,-0.767917553150097
"3703",-3.8441840787667,-0.912541080254732,1.30928399593924,-1.19213776580189
"3704",-3.55050983323074,-0.923129116073726,1.26908128736684,-1.20791677805938
"3705",-3.5081544126755,-0.924656184643014,1.26328301715783,-1.21019251966857
"3706",-3.52122023425074,0.50815704697532,1.49055932686381,1.11593625619211
"3707",-3.22754598871478,0.497569011156326,1.45035661829141,1.10015724393462
"3708",-3.18519056815954,0.496041942587037,1.4445583480824,1.09788150232543
"3709",-3.50706967743147,0.954228389111427,1.58993112108981,0.815596859214646
"3710",-3.21339543189551,0.943640353292432,1.54972841251741,0.799817846957153
"3711",-3.17104001134027,0.942113284723144,1.5439301423084,0.797542105347967
"3712",-3.59124979399731,0.203096941371816,1.45196623965351,0.612333881422046
"3713",-3.29757554846135,0.192508905552821,1.41176353108111,0.596554869164553
"3714",-3.25522012790611,0.190981836983533,1.4059652608721,0.594279127555367
"3715",-3.55168239751653,0.459987579493181,1.49390697406129,0.808460094581936
"3716",-3.25800815198057,0.449399543674187,1.45370426548888,0.792681082324444
"3717",-3.21565273142533,0.447872475104898,1.44790599527988,0.790405340715258
"3718",-3.82349073738484,-1.59039774428004,1.13774554722804,-0.24002367397886
"3719",-3.52981649184888,-1.60098578009903,1.09754283865564,-0.255802686236353
"3720",-3.48746107129364,-1.60251284866832,1.09174456844663,-0.258078427845538
"3721",-3.70581996024865,-1.57151508603035,1.37862489957034,1.39891660440971
"3722",-3.29269904557611,-1.58640961324415,1.32207046897179,1.37671976530811
"3723",-3.25603402855943,-1.58773152185336,1.31705118990211,1.37474976704738
"3724",-3.66474848789644,0.942661787008838,1.95753360199197,-0.748333346491222
"3725",-3.2516275732239,0.927767259795034,1.90097917139342,-0.770530185592819
"3726",-3.21496255620723,0.926445351185827,1.89595989232374,-0.77250018385355
"3727",-3.87268936423561,-0.97798410565631,1.60120105271983,-1.1822255512607
"3728",-3.45956844956307,-0.992878632870113,1.54464662212128,-1.2044223903623
"3729",-3.4229034325464,-0.994200541479321,1.5396273430516,-1.20639238862303
"3730",-3.54869050411739,0.450599129153098,1.78385106034346,1.12975994723848
"3731",-3.13556958944485,0.435704601939294,1.72729662974491,1.10756310813688
"3732",-3.09890457242818,0.434382693330087,1.72227735067523,1.10559310987615
"3733",-3.5210861783724,0.953147915319269,1.89012996237706,0.928397639867829
"3734",-3.10796526369985,0.938253388105465,1.83357553177851,0.906200800766232
"3735",-3.07130024668318,0.936931479496257,1.82855625270883,0.904230802505501
"3736",-3.61538916165928,0.156445011955979,1.74623513742532,0.653880654773068
"3737",-3.20226824698674,0.141550484742176,1.68968070682677,0.631683815671471
"3738",-3.16560322997007,0.140228576132968,1.68466142775709,0.62971381741074
"3739",-3.57754067776735,0.410143756800395,1.7882519108295,0.833152242631054
"3740",-3.16441976309481,0.395249229586592,1.73169748023095,0.810955403529457
"3741",-3.12775474607813,0.393927320977384,1.72667820116127,0.808985405268726
"3742",-3.85000273702856,-1.64863372419446,1.43040949829372,-0.214233298936803
"3743",-3.43688182235602,-1.66352825140826,1.37385506769517,-0.2364301380384
"3744",-3.40021680533934,-1.66485016001747,1.36883578862549,-0.238400136299131
"3745",-3.80737073204066,-0.941995914294429,-1.74575989718073,1.32850350093798
"3746",-3.43190223502303,-0.95553293347727,-1.79715987791847,1.30832971278052
"3747",-3.24781887211625,-0.962169815225551,-1.82236007815552,1.29843897948041
"3748",-3.76788072753993,1.57652195439251,-1.16504765038816,-0.841865566951532
"3749",-3.39241223052229,1.56298493520967,-1.21644763112589,-0.86203935510899
"3750",-3.20832886761551,1.55634805346139,-1.24164783136294,-0.871930088409097
"3751",-3.99045574347013,-0.403959907795047,-1.52851299865232,-1.38508857568154
"3752",-3.61498724645249,-0.417496926977889,-1.57991297939006,-1.405262363839
"3753",-3.43090388354571,-0.42413380872617,-1.6051131796271,-1.41515309713911
"3754",-3.65377444151743,1.06331814974953,-1.34281651247337,1.03541273153077
"3755",-3.2783059444998,1.04978113056669,-1.39421649321111,1.01523894337331
"3756",-3.09422258159302,1.04314424881841,-1.41941669344815,1.0053482100732
"3757",-3.61959083455346,1.60437482080722,-1.23056605820245,0.871063773615372
"3758",-3.24412233753582,1.59083780162438,-1.28196603894019,0.850889985457914
"3759",-3.06003897462905,1.5842009198761,-1.30716623917724,0.840999252157807
"3760",-3.72776014994833,0.756796035209022,-1.3798329235525,0.486863992398003
"3761",-3.35229165293069,0.74325901602618,-1.43123290429024,0.466690204240546
"3762",-3.16820829002392,0.736622134277899,-1.45643310452728,0.456799470940438
"3763",-3.68285622733261,1.03473993702473,-1.33547375263246,0.723661010902282
"3764",-3.30738773031497,1.02120291784188,-1.3868737333702,0.703487222744824
"3765",-3.1233043674082,1.0145660360936,-1.41207393360724,0.693596489444717
"3766",-3.9613952611136,-1.03931825588985,-1.69399926489054,-0.379131783384703
"3767",-3.58592676409596,-1.05285527507269,-1.74539924562828,-0.399305571542161
"3768",-3.40184340118919,-1.05949215682097,-1.77059944586532,-0.409196304842268
"3769",-4.38097655088039,-0.976531972219407,-1.55328182051698,1.30178328119826
"3770",-4.01665306751846,-0.989667172701482,-1.60315609805519,1.28220831064145
"3771",-3.53233975139439,-1.00712844762322,-1.66945645432353,1.25618632925305
"3772",-4.33210466158737,1.58370956488955,-0.967195659171522,-0.802011943290476
"3773",-3.96778117822543,1.57057436440748,-1.01706993670972,-0.821586913847288
"3774",-3.48346786210137,1.55311308948574,-1.08337029297806,-0.847608895235686
"3775",-4.54155729119091,-0.342849657636527,-1.32420122991357,-1.24747860025814
"3776",-4.17723380782897,-0.355984858118602,-1.37407550745177,-1.26705357081495
"3777",-3.69292049170491,-0.37344613304034,-1.44037586372011,-1.29307555220335
"3778",-4.2151360060525,1.07839321400905,-1.14447841785889,1.10064255026277
"3779",-3.85081252269056,1.06525801352697,-1.19435269539709,1.08106757970596
"3780",-3.3664992065665,1.04779673860524,-1.26065305166543,1.05504559831756
"3781",-4.21077694403731,1.48834245293667,-1.04894690688082,0.723058292700587
"3782",-3.84645346067538,1.47520725245459,-1.09882118441903,0.703483322143776
"3783",-3.36214014455131,1.45774597753286,-1.16512154068736,0.677461340755378
"3784",-4.30359378842048,0.715143235285534,-1.18796611363763,0.441415929161888
"3785",-3.93927030505855,0.702008034803459,-1.23784039117583,0.421840958605076
"3786",-3.45495698893448,0.68454675988172,-1.30414074744417,0.395818977216678
"3787",-4.2437567100317,1.05322562526119,-1.1365475736249,0.79074007430713
"3788",-3.87943322666977,1.04009042477911,-1.1864218511631,0.771165103750319
"3789",-3.3951199105457,1.02262914985737,-1.25272220743144,0.745143122361921
"3790",-4.51215123618394,-0.9743506123354,-1.48893678537968,-0.241496834268702
"3791",-4.14782775282201,-0.987485812817475,-1.53881106291788,-0.261071804825513
"3792",-3.66351443669794,-1.00494708773921,-1.60511141918622,-0.287093786213911
"3793",-2.99328058197324,-1.15686338592473,-1.16845356784874,1.23670304727644
"3794",-2.64519723537504,-1.16941306979316,-1.21610464231274,1.21800065346394
"3795",-2.42121561090918,-1.17748843049874,-1.24676673853279,1.20596620082936
"3796",-2.95348090138,1.36689217869945,-0.586644347400877,-0.935506498354636
"3797",-2.6053975547818,1.35434249483101,-0.634295421864881,-0.954208892167135
"3798",-2.38141593031594,1.34626713412544,-0.664957518084932,-0.96624334480172
"3799",-3.16096702726383,-0.549377356041024,-0.942155687720863,-1.36863396276319
"3800",-2.81288368066563,-0.561927039909458,-0.989806762184867,-1.38733635657569
"3801",-2.58890205619976,-0.570002400615035,-1.02046885840492,-1.39937080921027
"3802",-2.83335774403262,0.874781938210538,-0.762316207437942,0.990392931470797
"3803",-2.48527439743442,0.862232254342103,-0.809967281901946,0.971690537658298
"3804",-2.26129277296855,0.854156893636526,-0.840629378121997,0.959656085023713
"3805",-2.81831101596988,1.32828717337371,-0.661609661421991,0.692805866890466
"3806",-2.47022766937168,1.31573748950528,-0.709260735885995,0.674103473077967
"3807",-2.24624604490582,1.3076621287997,-0.739922832106046,0.662069020443382
"3808",-2.91665819233787,0.529202158246814,-0.804104144935471,0.373270596506107
"3809",-2.56857484573967,0.51665247437838,-0.851755219399474,0.354568202693609
"3810",-2.3445932212738,0.508577113672803,-0.882417315619525,0.342533750059024
"3811",-2.86844756764933,0.823021958230057,-0.757572170891849,0.632308043214188
"3812",-2.52036422105113,0.810472274361623,-0.805223245355853,0.613605649401689
"3813",-2.29638259658526,0.802396913656046,-0.835885341575904,0.601571196767104
"3814",-3.1348999226783,-1.19119158961244,-1.10772330432796,-0.391089781229904
"3815",-2.7868165760801,-1.20374127348088,-1.15537437879197,-0.409792175042403
"3816",-2.56283495161423,-1.21181663418645,-1.18603647501202,-0.421826627676988
"3817",-3.02123084012011,-1.21656587252631,-0.906361273133432,1.25063498685123
"3818",-2.67707670281153,-1.22897389395981,-0.953474456180698,1.23214370804962
"3819",-2.44145613862594,-1.23746888121597,-0.985729871899332,1.21948389934349
"3820",-2.97529283834292,1.34003200660921,-0.319715517909162,-0.883815471295358
"3821",-2.63113870103434,1.3276239851757,-0.366828700956428,-0.902306750096971
"3822",-2.39551813684875,1.31912899791955,-0.399084116675062,-0.914966558803099
"3823",-3.18455175756308,-0.578750447775507,-0.674962866780893,-1.33514071850191
"3824",-2.84039762025451,-0.591158469209011,-0.722076049828159,-1.35363199730352
"3825",-2.60477705606891,-0.599653456465166,-0.754331465546794,-1.36629180600965
"3826",-2.86296077341216,0.812756048975765,-0.499973176058944,0.987338841324763
"3827",-2.51880663610359,0.800348027542261,-0.54708635910621,0.96884756252315
"3828",-2.28318607191799,0.791853040286106,-0.579341774824844,0.956187753817021
"3829",-2.83061867605839,1.33933982760903,-0.39027423606199,0.816494573416917
"3830",-2.48646453874981,1.32693180617553,-0.437387419109256,0.798003294615304
"3831",-2.25084397456421,1.31843681891937,-0.46964283482789,0.785343485909175
"3832",-2.94135720253112,0.488148753672116,-0.539151475021455,0.405890849775303
"3833",-2.59720306522254,0.475740732238612,-0.586264658068721,0.38739957097369
"3834",-2.36158250103694,0.467245744982457,-0.618520073787355,0.374739762267562
"3835",-2.89399693888386,0.782582447459672,-0.492059509023177,0.654296413109397
"3836",-2.54984280157528,0.770174426026168,-0.539172692070443,0.635805134307784
"3837",-2.31422223738969,0.761679438770013,-0.571428107789077,0.623145325601656
"3838",-3.16276744377795,-1.23164330354865,-0.841085611482913,-0.39632153462249
"3839",-2.81861330646937,-1.24405132498216,-0.888198794530179,-0.414812813424103
"3840",-2.58299274228378,-1.25254631223831,-0.920454210248813,-0.427472622130232
"3841",-2.95633492051784,-1.27901415211725,-0.609912278986192,1.24440683294443
"3842",-2.57746569401134,-1.29267378009602,-0.661777804587507,1.22405032480691
"3843",-2.33435887765916,-1.30143867425512,-0.695058055199658,1.21098828244735
"3844",-2.9092274295802,1.27589564572952,-0.0242376715158948,-0.874539162152706
"3845",-2.5303582030737,1.26223601775076,-0.0761031971172105,-0.894895670290225
"3846",-2.28725138672152,1.25347112359165,-0.109383447729362,-0.90795771264978
"3847",-3.12017256880477,-0.645853889630581,-0.379371336854253,-1.34257011869106
"3848",-2.74130334229827,-0.659513517609345,-0.431236862455568,-1.36292662682857
"3849",-2.49819652594609,-0.668278411768453,-0.464517113067719,-1.37598866918813
"3850",-2.79647769256392,0.750806105728779,-0.204177737135883,0.999234909906611
"3851",-2.41760846605742,0.737146477750014,-0.256043262737198,0.978878401769091
"3852",-2.17450164970525,0.728381583590907,-0.289323513349349,0.965816359409536
"3853",-2.79296202975524,1.15305024059672,-0.110071259315921,0.619801946683593
"3854",-2.41409280324874,1.13939061261796,-0.161936784917237,0.599445438546073
"3855",-2.17098598689657,1.13062571845885,-0.195217035529388,0.586383396186519
"3856",-2.87357768060923,0.434562816406691,-0.241994484085606,0.424268626520398
"3857",-2.49470845410273,0.420903188427927,-0.293860009686921,0.403912118382878
"3858",-2.25160163775055,0.412138294268819,-0.327140260299072,0.390850076023324
"3859",-2.82866800096707,0.71613486532235,-0.196773866852468,0.657338356760043
"3860",-2.44979877446057,0.702475237343586,-0.248639392453783,0.636981848622523
"3861",-2.20669195810839,0.693710343184478,-0.281919643065934,0.623919806262969
"3862",-3.09791946169413,-1.29503626681909,-0.544838322071436,-0.402124735858326
"3863",-2.71905023518763,-1.30869589479786,-0.596703847672752,-0.422481243995846
"3864",-2.47594341883545,-1.31746078895696,-0.629984098284903,-0.435543286355401
"3865",-3.03458128452213,-1.32559858720603,-0.340445366360187,1.256065216755
"3866",-2.67480264557454,-1.33856992934443,-0.389697474749155,1.23673443906431
"3867",-2.40367564735173,-1.34834505403554,-0.426813564639058,1.22216688234687
"3868",-2.99006840946163,1.22034985860715,0.244357047992006,-0.883988227343937
"3869",-2.63028977051405,1.20737851646874,0.195104939603038,-0.903319005034631
"3870",-2.35916277229124,1.19760339177764,0.157988849713135,-0.917886561752066
"3871",-3.20005346542984,-0.698936713928015,-0.110657069999025,-1.34331660748821
"3872",-2.84027482648225,-0.711908056066425,-0.159909178387993,-1.3626473851789
"3873",-2.56914782825944,-0.721683180757527,-0.197025268277895,-1.37721494189634
"3874",-2.87511574483433,0.706841611919276,0.066103845037626,1.00355149397075
"3875",-2.51533710588674,0.693870269780867,0.016851736648658,0.984220716280058
"3876",-2.24421010766393,0.684095145089764,-0.0202643532412445,0.969653159562623
"3877",-2.85288671634405,1.18332215072909,0.168788574644586,0.766308414904727
"3878",-2.49310807739646,1.17035080859068,0.119536466255618,0.746977637214033
"3879",-2.22198107917365,1.16057568389958,0.0824203763657154,0.732410080496598
"3880",-2.95510701046248,0.369743890050347,0.0247262443897811,0.41643243688293
"3881",-2.59532837151489,0.356772547911938,-0.0245258639991868,0.397101659192236
"3882",-2.32420137329208,0.346997423220835,-0.0616419538890894,0.382534102474801
"3883",-2.9042607395773,0.681058821529805,0.0741432475415019,0.688133297108754
"3884",-2.54448210062972,0.668087479391396,0.0248911391525339,0.66880251941806
"3885",-2.27335510240691,0.658312354700294,-0.0122249507373686,0.654234962700625
"3886",-3.17805398369343,-1.34230824576328,-0.274616469216966,-0.411928683919501
"3887",-2.81827534474584,-1.35527958790169,-0.323868577605934,-0.431259461610195
"3888",-2.54714834652303,-1.36505471259279,-0.360984667495836,-0.44582701832763
"3889",-2.78760020550514,-1.40156668482564,-0.0583436507858509,1.25741586583639
"3890",-2.4795003793495,-1.41267481584069,-0.100521157701847,1.24086177228771
"3891",-2.26879127007883,-1.42027165359633,-0.129366305147785,1.22954044715115
"3892",-2.74441094565125,1.14647558142435,0.527601553764005,-0.900377054604732
"3893",-2.43631111949561,1.13536745040929,0.485424046848008,-0.916931148153414
"3894",-2.22560201022494,1.12777061265365,0.456578899402071,-0.928252473289977
"3895",-2.95817747293395,-0.785736998755743,0.171348322740549,-1.39060878740256
"3896",-2.65007764677832,-0.796845129770801,0.129170815824553,-1.40716288095124
"3897",-2.43936853750765,-0.804441967526439,0.100325668378615,-1.41848420608781
"3898",-2.63074125628906,0.633297994855433,0.350051371010249,0.971744821935566
"3899",-2.32264143013343,0.622189863840375,0.307873864094252,0.955190728386883
"3900",-2.11193232086276,0.614593026084737,0.279028716648315,0.943869403250321
"3901",-2.61193997445445,1.08255700493066,0.44791959324481,0.7227064698225
"3902",-2.30384014829881,1.0714488739156,0.405742086328813,0.706152376273817
"3903",-2.09313103902814,1.06385203615996,0.376896938882876,0.694831051137255
"3904",-2.71631939187534,0.264123878768248,0.303751364033241,0.352543824094082
"3905",-2.4082195657197,0.25301574775319,0.261573857117245,0.335989730545399
"3906",-2.19751045644903,0.245418909997551,0.232728709671307,0.324668405408837
"3907",-2.65669094646896,0.618014167767,0.359036959352739,0.6828824839943
"3908",-2.34859112031333,0.606906036751942,0.316859452436743,0.666328390445617
"3909",-2.13788201104266,0.599309198996303,0.288014304990805,0.655007065309055
"3910",-2.92600623681199,-1.36917549332346,0.0167160990925514,-0.402414271724186
"3911",-2.61790641065635,-1.38028362433852,-0.0254614078234449,-0.418968365272869
"3912",-2.40719730138568,-1.38788046209416,-0.0543065552693827,-0.430289690409431
"3913",-2.90426296145612,-1.44020066571272,0.210663606928005,1.28590872346239
"3914",-2.61712928516039,-1.45055288997369,0.171356273428696,1.27048113365267
"3915",-2.41722738702269,-1.45776008805095,0.143990585507261,1.25974047610793
"3916",-2.86231755935497,1.10459197502402,0.796439951748079,-0.883097643164939
"3917",-2.57518388305924,1.09423975076305,0.75713261824877,-0.898525232974664
"3918",-2.37528198492154,1.0870325526858,0.729766930327334,-0.909265890519401
"3919",-3.07298368462004,-0.809254694817574,0.443053039468161,-1.35611696427878
"3920",-2.78585000832431,-0.819606919078542,0.403745705968852,-1.37154455408851
"3921",-2.58594811018661,-0.8268141171558,0.376380018047416,-1.38228521163325
"3922",-2.74728032633756,0.598962433864391,0.620022357807527,0.997194699401452
"3923",-2.46014665004183,0.588610209603423,0.580715024308218,0.981767109591727
"3924",-2.26024475190413,0.581403011526166,0.553349336386782,0.97102645204699
"3925",-2.7022237561795,1.15964176104633,0.731656615021303,0.940053216141692
"3926",-2.41509007988377,1.14928953678536,0.692349281521994,0.924625626331967
"3927",-2.21518818174607,1.14208233870811,0.664983593600558,0.91388496878723
"3928",-2.82748135783543,0.246243281600562,0.575025699402526,0.423950870983831
"3929",-2.5403476815397,0.235891057339594,0.535718365903217,0.408523281174106
"3930",-2.340445783402,0.228683859262336,0.508352677981781,0.397782623629369
"3931",-2.77361974886181,0.586232408965722,0.629805909260487,0.701082718526336
"3932",-2.48648607256608,0.575880184704755,0.590498575761178,0.685655128716611
"3933",-2.28658417442838,0.568672986627497,0.563132887839742,0.674914471171874
"3934",-3.05251694014082,-1.4424771223409,0.282257001945318,-0.453350772716036
"3935",-2.76538326384509,-1.45282934660186,0.242949668446009,-0.468778362525761
"3936",-2.56548136570739,-1.46003654467912,0.215583980524574,-0.479519020070498
"3937",-2.78521268242837,-1.5209599550779,0.490616247356572,1.27061823679451
"3938",-2.33570592107098,-1.53716632578448,0.429080754875115,1.24646639915434
"3939",-2.22071696390798,-1.54131210028033,0.413339273951475,1.24028808358145
"3940",-2.7457538291453,1.01635104859746,1.07582029450105,-0.919773773543133
"3941",-2.29624706778791,1.00014467789088,1.01428480201959,-0.943925611183304
